Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 01:37:58.033000,18,11,+23.157,+2.291
0 days 01:38:01.841000,18,11,+23.244,+2.382
0 days 01:38:05.497000,18,11,+23.461,+2.434
0 days 01:38:09.856000,18,11,+23.534,+2.407
0 days 01:38:15.453000,18,11,+23.804,+2.592
0 days 01:38:18.744000,18,11,+24.070,+2.751
0 days 01:38:20.912000,18,11,+24.114,+2.769
0 days 01:38:25.275000,18,11,+24.389,+2.881
0 days 01:38:28.966000,18,11,+24.530,+2.950
0 days 01:38:33.026000,18,11,+24.599,+2.957
0 days 01:38:37.196000,18,11,+24.576,+2.979
0 days 01:38:40.600000,18,11,+24.494,+2.958
0 days 01:38:45.181000,18,11,+24.688,+2.820
0 days 01:38:49.366000,18,11,+24.719,+2.845
0 days 01:38:56.019000,18,11,+24.802,+2.700
0 days 01:39:02.255000,18,11,+24.905,+2.749
0 days 01:39:05.830000,18,11,+24.941,+2.687
0 days 01:39:12.214000,18,11,+25.117,+2.600
0 days 01:39:14.559000,18,11,+25.131,+2.592
0 days 01:39:20.855000,18,11,+25.227,+2.645
0 days 01:39:23.757000,18,11,+25.213,+2.634
0 days 01:39:25.241000,18,11,+25.282,+2.667
0 days 01:39:31.040000,18,11,+25.384,+2.700
0 days 01:39:34.786000,18,11,+25.437,+2.766
0 days 01:39:38.414000,18,11,+25.581,+2.741
0 days 01:39:42.695000,18,11,+25.566,+2.585
0 days 01:39:48.189000,18,11,+25.811,+2.660
0 days 01:39:51.514000,18,11,+26.186,+2.850
0 days 01:39:53.740000,18,11,+26.266,+2.899
0 days 01:39:58.071000,18,11,+26.529,+2.988
0 days 01:40:01.706000,18,11,+26.651,+3.066
0 days 01:40:05.779000,18,11,+26.712,+3.083
0 days 01:40:09.883000,18,11,+26.681,+3.108
0 days 01:40:13.363000,18,11,+26.614,+3.105
0 days 01:40:17.852000,18,11,+26.885,+3.034
0 days 01:40:22.053000,18,11,+26.991,+3.144
0 days 01:40:28.640000,18,11,+26.985,+3.028
0 days 01:40:34.831000,18,11,+27.126,+3.016
0 days 01:40:38.332000,18,11,+27.101,+2.967
0 days 01:40:44.657000,18,11,+27.410,+2.819
0 days 01:40:46.978000,18,11,+27.385,+2.735
0 days 01:40:53.303000,18,11,+27.383,+2.703
0 days 01:40:56.101000,18,11,+27.349,+2.689
0 days 01:40:57.635000,18,11,+27.438,+2.613
0 days 01:41:03.334000,18,11,+27.574,+2.712
0 days 01:41:07.001000,18,11,+27.621,+2.767
0 days 01:41:10.515000,18,11,+27.658,+2.708
0 days 01:41:14.989000,18,11,+27.914,+2.859
0 days 01:41:20.621000,18,11,+28.307,+3.088
0 days 01:41:23.916000,18,11,+28.530,+3.300
0 days 01:41:26.076000,18,11,+28.574,+3.334
0 days 01:41:30.333000,18,11,+28.760,+3.366
0 days 01:41:34.043000,18,11,+28.931,+3.501
0 days 01:41:38.089000,18,11,+29.023,+3.554
0 days 01:41:42.223000,18,11,+28.998,+3.702
0 days 01:41:45.666000,18,11,+28.937,+3.916
0 days 01:41:50.032000,18,11,+29.123,+3.471
0 days 01:41:54.298000,18,11,+29.294,+3.440
0 days 01:42:00.854000,18,11,+29.421,+3.337
0 days 01:42:07.076000,18,11,+29.570,+3.050
0 days 01:42:10.627000,18,11,+29.573,+2.977
0 days 01:42:16.999000,18,11,+29.792,+2.611
0 days 01:42:19.454000,18,11,+29.829,+2.602
0 days 01:42:25.783000,18,11,+29.985,+2.736
0 days 01:42:28.624000,18,11,+29.965,+2.835
0 days 01:42:30.171000,18,11,+30.034,+2.762
0 days 01:42:36.059000,18,11,+30.361,+2.959
0 days 01:42:39.842000,18,11,+30.454,+3.111
0 days 01:42:43.502000,18,11,+30.559,+3.121
0 days 01:42:47.777000,18,11,+30.639,+3.036
0 days 01:42:53.342000,18,11,+30.921,+3.123
0 days 01:42:56.677000,18,11,+31.295,+3.352
0 days 01:42:58.855000,18,11,+31.374,+3.378
0 days 01:43:03.155000,18,11,+31.652,+3.439
0 days 01:43:06.775000,18,11,+31.782,+3.516
0 days 01:43:10.826000,18,11,+31.873,+3.528
0 days 01:43:14.945000,18,11,+31.864,+3.568
0 days 01:43:18.396000,18,11,+31.832,+3.552
0 days 01:43:22.896000,18,11,+32.161,+3.398
0 days 01:43:27.052000,18,11,+32.161,+3.357
0 days 01:43:33.720000,18,11,+32.145,+3.136
0 days 01:43:40.019000,18,11,+32.383,+3.182
0 days 01:43:43.682000,18,11,+32.455,+3.134
0 days 01:43:50.307000,18,11,+32.941,+2.995
0 days 01:43:52.820000,18,11,+32.954,+3.090
0 days 01:43:59.174000,18,11,+33.109,+3.158
0 days 01:44:02.043000,18,11,+33.109,+3.176
0 days 01:44:03.686000,18,11,+33.298,+3.178
0 days 01:44:09.588000,18,11,+33.662,+3.376
0 days 01:44:13.443000,18,11,+33.771,+3.472
0 days 01:44:16.954000,18,11,+33.865,+3.443
0 days 01:44:21.346000,18,11,+34.015,+3.386
0 days 01:44:26.930000,18,11,+34.326,+3.569
0 days 01:44:30.268000,18,11,+34.736,+3.888
0 days 01:44:32.433000,18,11,+34.818,+3.945
0 days 01:44:36.805000,18,11,+35.185,+4.170
0 days 01:44:40.403000,18,11,+35.327,+4.227
0 days 01:44:44.460000,18,11,+35.414,+4.243
0 days 01:44:48.558000,18,11,+35.409,+4.278
0 days 01:44:52.043000,18,11,+35.394,+4.328
0 days 01:44:56.603000,18,11,+35.675,+4.283
0 days 01:45:00.784000,18,11,+35.707,+4.240
0 days 01:45:07.498000,18,11,+35.791,+4.128
0 days 01:45:13.628000,18,11,+35.851,+4.003
0 days 01:45:17.391000,18,11,+36.114,+4.106
0 days 01:45:24.020000,18,11,+36.474,+3.936
0 days 01:45:26.459000,18,11,+36.501,+3.986
0 days 01:45:32.821000,18,11,+36.594,+4.091
0 days 01:45:35.759000,18,11,+36.593,+4.193
0 days 01:45:37.279000,18,11,+36.686,+4.098
0 days 01:45:42.985000,18,11,+36.903,+4.209
0 days 01:45:46.736000,18,11,+36.966,+4.357
0 days 01:45:50.238000,18,11,+36.992,+4.367
0 days 01:45:54.518000,18,11,+37.145,+4.227
0 days 01:46:00.202000,18,11,+37.365,+4.366
0 days 01:46:03.421000,18,11,+37.670,+4.610
0 days 01:46:05.576000,18,11,+37.736,+4.652
0 days 01:46:09.862000,18,11,+38.005,+4.812
0 days 01:46:13.409000,18,11,+38.121,+4.853
0 days 01:46:17.490000,18,11,+38.198,+4.899
0 days 01:46:21.584000,18,11,+38.194,+5.061
0 days 01:46:25.057000,18,11,+38.171,+5.298
0 days 01:46:29.544000,18,11,+38.344,+5.025
0 days 01:46:33.731000,18,11,+38.214,+4.699
0 days 01:46:40.388000,18,11,+38.274,+4.728
0 days 01:46:46.558000,18,11,+38.342,+4.608
0 days 01:46:50.221000,18,11,+38.471,+4.576
0 days 01:46:56.704000,18,11,+38.638,+4.317
0 days 01:46:59.170000,18,11,+38.586,+4.292
0 days 01:47:05.489000,18,11,+38.727,+4.495
0 days 01:47:08.344000,18,11,+38.734,+4.630
0 days 01:47:09.879000,18,11,+38.856,+4.592
0 days 01:47:15.606000,18,11,+38.707,+4.615
0 days 01:47:19.281000,18,11,+38.658,+4.717
0 days 01:47:22.866000,18,11,+38.737,+4.706
0 days 01:47:27.276000,18,11,+38.794,+4.577
0 days 01:47:32.804000,18,11,+39.026,+4.669
0 days 01:47:36.063000,18,11,+39.253,+4.866
0 days 01:47:38.236000,18,11,+39.287,+4.867
0 days 01:47:42.435000,18,11,+39.476,+4.920
0 days 01:47:46.044000,18,11,+39.592,+4.987
0 days 01:47:50.079000,18,11,+39.665,+4.999
0 days 01:47:54.181000,18,11,+39.644,+5.126
0 days 01:47:57.706000,18,11,+39.612,+5.317
0 days 01:48:02.107000,18,11,+39.798,+5.102
0 days 01:48:06.546000,18,11,+40.130,+5.146
0 days 01:48:13.226000,18,11,+40.262,+5.030
0 days 01:48:19.458000,18,11,+40.443,+4.986
0 days 01:48:23.079000,18,11,+40.515,+4.894
0 days 01:48:29.462000,18,11,+40.563,+4.521
0 days 01:48:31.900000,18,11,+40.524,+4.442
0 days 01:48:38.079000,18,11,+40.597,+4.465
0 days 01:48:40.929000,18,11,+40.593,+4.589
0 days 01:48:42.445000,18,11,+40.679,+4.524
0 days 01:48:48.219000,18,11,+40.932,+4.580
0 days 01:48:51.904000,18,11,+40.991,+4.689
0 days 01:48:55.460000,18,11,+41.071,+4.726
0 days 01:48:59.862000,18,11,+41.268,+4.597
0 days 01:49:05.391000,18,11,+41.407,+4.700
0 days 01:49:08.636000,18,11,+41.716,+4.975
0 days 01:49:10.779000,18,11,+41.779,+5.027
0 days 01:49:14.984000,18,11,+41.993,+5.155
0 days 01:49:18.505000,18,11,+42.093,+5.227
0 days 01:49:22.580000,18,11,+42.160,+5.292
0 days 01:49:26.706000,18,11,+42.151,+5.449
0 days 01:49:30.173000,18,11,+42.127,+5.690
0 days 01:49:34.686000,18,11,+42.441,+5.341
0 days 01:49:38.808000,18,11,+42.386,+4.896
0 days 01:49:45.364000,18,11,+42.404,+4.849
0 days 01:49:51.645000,18,11,+42.403,+4.665
0 days 01:49:55.249000,18,11,+42.483,+4.617
0 days 01:50:01.841000,18,11,+42.725,+4.508
0 days 01:50:04.152000,18,11,+42.659,+4.408
0 days 01:50:10.562000,18,11,+42.792,+4.349
0 days 01:50:13.379000,18,11,+42.787,+4.363
0 days 01:50:14.945000,18,11,+42.832,+4.340
0 days 01:50:20.620000,18,11,+43.079,+4.351
0 days 01:50:24.385000,18,11,+43.156,+4.391
0 days 01:50:27.803000,18,11,+43.103,+4.313
0 days 01:50:32.306000,18,11,+43.379,+4.268
0 days 01:50:37.837000,18,11,+43.598,+4.298
0 days 01:50:41.045000,18,11,+43.810,+4.424
0 days 01:50:43.204000,18,11,+43.857,+4.420
0 days 01:50:47.409000,18,11,+44.094,+4.335
0 days 01:50:51.037000,18,11,+44.282,+4.236
0 days 01:50:55.123000,18,11,+44.375,+4.208
0 days 01:50:59.206000,18,11,+44.379,+4.227
0 days 01:51:02.734000,18,11,+44.373,+4.262
0 days 01:51:07.208000,18,11,+44.589,+4.185
0 days 01:51:11.351000,18,11,+44.500,+4.139
0 days 01:51:17.974000,18,11,+44.550,+3.991
0 days 01:51:24.710000,18,12,+44.550,+3.991
0 days 01:51:25.178000,18,12,+45.574,+0.374
0 days 01:51:29.225000,18,12,+46.071,+0.691
0 days 01:51:36.041000,18,12,+46.588,+0.917
0 days 01:51:38.469000,18,12,+46.654,+0.892
0 days 01:51:44.809000,18,12,+46.761,+0.927
0 days 01:51:47.514000,18,12,+46.653,+0.812
0 days 01:51:49.114000,18,12,+46.806,+0.915
0 days 01:51:54.891000,18,12,+47.083,+1.098
0 days 01:51:58.577000,18,12,+47.093,+1.142
0 days 01:52:02.146000,18,12,+47.219,+1.187
0 days 01:52:06.596000,18,12,+47.460,+1.241
0 days 01:52:12.185000,18,12,+47.659,+1.401
0 days 01:52:15.436000,18,12,+47.947,+1.551
0 days 01:52:17.571000,18,12,+48.004,+1.579
0 days 01:52:21.805000,18,12,+48.263,+1.765
0 days 01:52:25.361000,18,12,+48.377,+1.818
0 days 01:52:29.362000,18,12,+48.441,+1.833
0 days 01:52:33.497000,18,12,+48.415,+1.840
0 days 01:52:36.921000,18,12,+48.377,+1.821
0 days 01:52:41.465000,18,12,+48.656,+1.983
0 days 01:52:45.668000,18,12,+48.771,+2.054
0 days 01:52:52.164000,18,12,+48.880,+2.199
0 days 01:52:58.491000,18,12,+48.888,+2.024
0 days 01:53:02.074000,18,12,+49.010,+1.991
0 days 01:53:08.627000,18,12,+49.235,+2.042
0 days 01:53:11.083000,18,12,+49.319,+2.091
0 days 01:53:17.420000,18,12,+49.482,+2.246
0 days 01:53:20.280000,18,12,+49.492,+2.266
0 days 01:53:21.809000,18,12,+49.582,+2.365
0 days 01:53:27.541000,18,12,+49.909,+2.450
0 days 01:53:31.208000,18,12,+49.991,+2.495
0 days 01:53:34.787000,18,12,+50.104,+2.646
0 days 01:53:39.242000,18,12,+50.239,+2.715
0 days 01:53:44.764000,18,12,+50.395,+2.809
0 days 01:53:47.955000,18,12,+50.667,+2.858
0 days 01:53:50.085000,18,12,+50.737,+2.887
0 days 01:53:54.307000,18,12,+51.019,+3.058
0 days 01:53:57.934000,18,12,+51.173,+3.149
0 days 01:54:01.941000,18,12,+51.251,+3.189
0 days 01:54:05.963000,18,12,+51.243,+3.205
0 days 01:54:09.422000,18,12,+51.221,+3.197
0 days 01:54:13.905000,18,12,+51.391,+3.265
0 days 01:54:18.138000,18,12,+51.434,+3.339
0 days 01:54:24.678000,18,12,+51.388,+3.362
0 days 01:54:30.799000,18,12,+51.598,+3.420
0 days 01:54:34.393000,18,12,+51.642,+3.414
0 days 01:54:40.864000,18,12,+51.758,+3.456
0 days 01:54:43.255000,18,12,+51.799,+3.422
0 days 01:54:49.541000,18,12,+51.897,+3.526
0 days 01:54:52.368000,18,12,+51.900,+3.557
0 days 01:54:53.852000,18,12,+51.925,+3.644
0 days 01:54:59.509000,18,12,+52.041,+3.660
0 days 01:55:03.149000,18,12,+52.046,+3.701
0 days 01:55:06.761000,18,12,+52.095,+3.901
0 days 01:55:11.148000,18,12,+52.270,+3.930
0 days 01:55:16.663000,18,12,+52.370,+4.015
0 days 01:55:19.741000,18,12,+52.579,+4.079
0 days 01:55:21.911000,18,12,+52.635,+4.102
0 days 01:55:26.028000,18,12,+52.843,+4.158
0 days 01:55:29.576000,18,12,+52.944,+4.201
0 days 01:55:33.606000,18,12,+53.021,+4.221
0 days 01:55:37.678000,18,12,+53.031,+4.255
0 days 01:55:41.121000,18,12,+53.026,+4.251
0 days 01:55:45.649000,18,12,+53.293,+4.433
0 days 01:55:49.809000,18,12,+53.408,+4.512
0 days 01:55:56.349000,18,12,+53.455,+4.668
0 days 01:56:02.691000,18,12,+53.738,+4.713
0 days 01:56:06.233000,18,12,+53.795,+4.750
0 days 01:56:12.941000,18,12,+54.189,+4.845
0 days 01:56:15.299000,18,12,+54.264,+4.845
0 days 01:56:21.649000,18,12,+54.388,+4.912
0 days 01:56:24.449000,18,12,+54.406,+4.951
0 days 01:56:26.023000,18,12,+54.497,+5.049
0 days 01:56:31.748000,18,12,+54.835,+4.866
0 days 01:56:35.343000,18,12,+54.884,+4.828
0 days 01:56:38.892000,18,12,+54.939,+5.008
0 days 01:56:43.307000,18,12,+55.159,+4.648
0 days 01:56:48.737000,18,12,+55.200,+4.599
0 days 01:56:51.837000,18,12,+55.366,+4.615
0 days 01:56:53.988000,18,12,+55.423,+4.645
0 days 01:56:58.142000,18,12,+55.659,+4.794
0 days 01:57:01.767000,18,12,+55.915,+4.979
0 days 01:57:05.834000,18,12,+56.023,+5.047
0 days 01:57:09.939000,18,12,+56.021,+5.088
0 days 01:57:13.383000,18,12,+56.002,+5.063
0 days 01:57:17.762000,18,12,+56.154,+5.111
0 days 01:57:21.856000,18,12,+56.089,+5.094
0 days 01:57:28.254000,18,12,+56.121,+5.114
0 days 01:57:34.492000,18,12,+56.215,+5.114
0 days 01:57:38.036000,18,12,+56.362,+5.112
0 days 01:57:44.563000,18,12,+56.637,+5.016
0 days 01:57:46.997000,18,12,+56.671,+5.030
0 days 01:57:53.235000,18,12,+56.775,+5.160
0 days 01:57:56.040000,18,12,+56.792,+5.206
0 days 01:57:57.488000,18,12,+56.865,+5.259
0 days 01:58:03.066000,18,12,+56.941,+5.270
0 days 01:58:06.759000,18,12,+56.949,+5.313
0 days 01:58:10.235000,18,12,+56.952,+5.416
0 days 01:58:14.577000,18,12,+57.026,+5.398
0 days 01:58:20.042000,18,12,+57.182,+5.395
0 days 01:58:23.111000,18,12,+57.391,+5.442
0 days 01:58:25.277000,18,12,+57.459,+5.473
0 days 01:58:29.385000,18,12,+57.694,+5.645
0 days 01:58:32.927000,18,12,+57.809,+5.729
0 days 01:58:36.938000,18,12,+57.888,+5.767
0 days 01:58:41.028000,18,12,+57.899,+5.786
0 days 01:58:44.450000,18,12,+57.893,+5.766
0 days 01:58:48.850000,18,12,+58.117,+5.789
0 days 01:58:53.042000,18,12,+58.308,+5.814
0 days 01:58:59.690000,18,12,+58.434,+5.950
0 days 01:59:05.992000,18,12,+58.636,+6.127
0 days 01:59:09.511000,18,12,+58.703,+6.067
0 days 01:59:15.973000,18,12,+58.876,+5.929
0 days 01:59:18.369000,18,12,+58.863,+5.907
0 days 01:59:24.585000,18,12,+58.933,+6.105
0 days 01:59:27.388000,18,12,+58.949,+6.252
0 days 01:59:28.851000,18,12,+58.952,+6.271
0 days 01:59:34.273000,18,12,+58.981,+6.069
0 days 01:59:37.869000,18,12,+58.981,+6.104
0 days 01:59:41.395000,18,12,+58.979,+6.223
0 days 01:59:45.685000,18,12,+58.963,+6.244
0 days 01:59:51.083000,18,12,+59.063,+6.103
0 days 01:59:54.195000,18,12,+59.286,+6.020
0 days 01:59:56.282000,18,12,+59.351,+6.012
0 days 02:00:00.329000,18,12,+59.549,+6.056
0 days 02:00:03.911000,18,12,+59.615,+6.180
0 days 02:00:07.927000,18,12,+59.670,+6.252
0 days 02:00:12.037000,18,12,+59.694,+6.425
0 days 02:00:15.538000,18,12,+59.715,+6.645
0 days 02:00:19.823000,18,12,+59.869,+6.495
0 days 02:00:23.953000,18,12,+59.993,+6.499
0 days 02:00:30.512000,18,12,+60.021,+6.531
0 days 02:00:36.699000,18,12,+60.110,+6.299
0 days 02:00:40.140000,18,12,+60.189,+6.112
0 days 02:00:46.612000,18,12,+60.394,+6.014
0 days 02:00:49.025000,18,12,+60.453,+5.970
0 days 02:00:55.286000,18,12,+60.561,+6.114
0 days 02:00:58.124000,18,12,+60.582,+6.256
0 days 02:00:59.629000,18,12,+60.649,+6.302
0 days 02:01:05.177000,18,12,+60.942,+6.322
0 days 02:01:08.872000,18,12,+61.046,+6.444
0 days 02:01:12.315000,18,12,+61.105,+6.534
0 days 02:01:16.666000,18,12,+61.271,+6.616
0 days 02:01:22.290000,18,12,+61.548,+6.729
0 days 02:01:25.213000,18,12,+61.666,+6.660
0 days 02:01:27.345000,18,12,+61.693,+6.650
0 days 02:01:31.409000,18,12,+61.813,+6.819
0 days 02:01:34.929000,18,12,+61.850,+6.887
0 days 02:01:39.045000,18,12,+61.925,+6.939
0 days 02:01:43.026000,18,12,+62.079,+6.993
0 days 02:01:46.495000,18,12,+62.268,+6.997
0 days 02:01:50.945000,18,12,+62.530,+6.995
0 days 02:01:55.004000,18,12,+62.670,+7.065
0 days 02:02:01.595000,18,12,+62.892,+7.192
0 days 02:02:07.796000,18,12,+63.011,+7.078
0 days 02:02:11.369000,18,12,+63.280,+7.155
0 days 02:02:17.610000,18,12,+63.147,+6.997
0 days 02:02:19.971000,18,12,+63.100,+7.084
0 days 02:02:26.226000,18,12,+63.139,+7.130
0 days 02:02:29.037000,18,12,+63.176,+7.141
0 days 02:02:30.544000,18,12,+63.235,+7.163
0 days 02:02:36.413000,18,12,+63.688,+7.552
0 days 02:02:40.165000,18,12,+63.819,+7.701
0 days 02:02:43.752000,18,12,+63.896,+7.802
0 days 02:02:47.927000,18,12,+63.918,+7.752
0 days 02:02:53.344000,18,12,+64.015,+7.816
0 days 02:02:56.308000,18,12,+64.166,+7.762
0 days 02:02:58.377000,18,12,+64.203,+7.766
0 days 02:03:02.352000,18,12,+64.356,+7.862
0 days 02:03:05.865000,18,12,+64.482,+7.943
0 days 02:03:09.869000,18,12,+64.543,+7.977
0 days 02:03:14.031000,18,12,+64.577,+8.026
0 days 02:03:17.455000,18,12,+64.602,+8.037
0 days 02:03:21.844000,18,12,+64.905,+8.048
0 days 02:03:25.771000,18,12,+65.043,+8.098
0 days 02:03:32.347000,18,12,+65.158,+8.180
0 days 02:03:38.648000,18,12,+65.459,+8.252
0 days 02:03:42.110000,18,12,+65.647,+8.270
0 days 02:03:48.369000,18,12,+65.670,+8.021
0 days 02:03:50.816000,18,12,+65.840,+8.122
0 days 02:03:57.075000,18,12,+65.960,+8.189
0 days 02:03:59.930000,18,12,+65.993,+8.199
0 days 02:04:01.440000,18,12,+66.123,+8.295
0 days 02:04:07.170000,18,12,+66.589,+8.529
0 days 02:04:10.813000,18,12,+66.674,+8.600
0 days 02:04:14.428000,18,12,+66.820,+8.732
0 days 02:04:18.641000,18,12,+66.849,+8.739
0 days 02:04:24.204000,18,12,+67.065,+9.022
0 days 02:04:27.200000,18,12,+67.257,+9.067
0 days 02:04:29.457000,18,12,+67.348,+9.132
0 days 02:04:33.394000,18,12,+67.551,+9.364
0 days 02:04:36.865000,18,12,+67.646,+9.451
0 days 02:04:40.893000,18,12,+67.712,+9.496
0 days 02:04:45.014000,18,12,+67.727,+9.534
0 days 02:04:48.493000,18,12,+67.758,+9.534
0 days 02:04:52.853000,18,12,+68.064,+9.629
0 days 02:04:56.821000,18,12,+68.173,+9.690
0 days 02:05:03.301000,18,12,+68.308,+9.845
0 days 02:05:09.777000,18,12,+68.824,+9.949
0 days 02:05:13.229000,18,12,+68.992,+9.992
0 days 02:05:19.371000,18,12,+68.999,+9.733
0 days 02:05:21.953000,18,12,+69.209,+9.891
0 days 02:05:28.145000,18,12,+69.342,+10.021
0 days 02:05:31.014000,18,12,+69.382,+10.041
0 days 02:05:32.514000,18,12,+69.501,+10.106
0 days 02:05:37.990000,18,12,+69.760,+10.361
0 days 02:05:41.645000,18,12,+69.817,+10.435
0 days 02:05:45.147000,18,12,+69.943,+10.473
0 days 02:05:49.258000,18,12,+69.920,+10.395
0 days 02:05:54.697000,18,12,+70.095,+10.550
0 days 02:05:57.733000,18,12,+70.269,+10.628
0 days 02:05:59.858000,18,12,+70.321,+10.652
0 days 02:06:04.015000,18,12,+70.575,+10.930
0 days 02:06:07.671000,18,12,+70.850,+11.175
0 days 02:06:11.728000,18,12,+70.969,+11.266
0 days 02:06:15.861000,18,12,+71.028,+11.332
0 days 02:06:19.360000,18,12,+71.075,+11.346
0 days 02:06:23.728000,18,12,+71.362,+11.508
0 days 02:06:27.814000,18,12,+71.601,+11.537
0 days 02:06:34.457000,18,12,+71.768,+11.496
0 days 02:06:40.569000,18,12,+71.955,+11.507
0 days 02:06:44.123000,18,12,+72.183,+11.616
0 days 02:06:50.201000,18,12,+72.222,+11.441
0 days 02:06:52.580000,18,12,+72.127,+11.528
0 days 02:06:58.814000,18,12,+72.199,+11.646
0 days 02:07:01.654000,18,12,+72.263,+11.652
0 days 02:07:03.106000,18,12,+72.287,+11.723
0 days 02:07:08.696000,18,12,+72.365,+12.115
0 days 02:07:12.316000,18,12,+72.417,+12.216
0 days 02:07:15.899000,18,12,+72.537,+12.381
0 days 02:07:20.055000,18,12,+72.635,+12.451
0 days 02:07:25.488000,18,12,+72.910,+12.556
0 days 02:07:28.515000,18,12,+73.094,+14.690
0 days 02:07:30.698000,18,12,+73.157,+14.679
0 days 02:07:35.070000,18,12,+73.685,+15.096
0 days 02:07:40.071000,18,11,+73.685,+15.096
0 days 02:07:40.169000,18,11,+75.339,+14.350
0 days 02:07:45.203000,18,11,+76.358,+15.176
0 days 02:07:49.506000,18,11,+76.639,+15.434
0 days 02:07:56.275000,18,11,+79.933,+18.694
0 days 02:08:03.455000,18,11,+83.052,+21.533
0 days 02:08:08.846000,18,11,+84.564,+22.841
0 days 02:08:16.543000,18,11,+86.041,+21.895
0 days 02:08:23.950000,18,11,+87.340,+20.347
0 days 02:08:28.359000,18,11,+88.522,+19.700
0 days 02:08:36.993000,18,11,+91.113,+21.672
0 days 02:09:08.968000,18,11,+112.052,+21.733
0 days 02:09:11.538000,18,11,+113.220,+21.890
0 days 02:09:20.916000,18,11,+117.476,+21.939
0 days 02:09:25.889000,18,11,+118.909,+21.876
0 days 02:09:30.302000,18,11,+120.114,+21.299
0 days 02:09:35.099000,18,11,+120.783,+21.077
0 days 02:09:41.573000,18,11,+121.999,+20.879
0 days 02:09:46.117000,18,11,+123.613,+20.743
0 days 02:09:48.888000,18,11,+124.188,+19.473
0 days 02:09:55.423000,18,11,+126.707,+17.786
0 days 02:10:01.374000,18,11,+125.834,+14.447
0 days 02:10:06.883000,18,11,+125.730,+10.608
0 days 02:10:11.519000,18,11,+124.510,+7.171
0 days 02:10:15.305000,18,11,+122.100,+4.010
0 days 02:10:21.572000,18,11,+123.549,+1.879
0 days 02:10:27.269000,18,11,+124.413,+1.309
0 days 02:10:37.380000,18,11,+125.053,+2.488
0 days 02:10:45.549000,18,11,+125.287,+3.286
0 days 02:10:50.170000,18,11,+125.364,+3.668
0 days 02:10:57.286000,18,11,+124.820,+3.875
0 days 02:10:59.974000,18,11,+124.820,+4.006
0 days 02:11:06.573000,18,11,+110.190,+4.174
0 days 02:11:09.556000,18,11,+105.885,+4.283
0 days 02:11:11.445000,18,11,+105.397,+4.502
0 days 02:11:17.857000,18,11,+103.418,+4.733
0 days 02:11:22.033000,18,11,+103.351,+4.879
0 days 02:11:26.057000,18,11,+103.257,+5.043
0 days 02:11:30.282000,18,11,+101.482,+4.667
0 days 02:11:35.945000,18,11,+99.776,+4.508
0 days 02:11:39.679000,18,11,+99.574,+4.474
0 days 02:11:41.974000,18,11,+99.436,+4.450
0 days 02:11:47.262000,18,11,+99.040,+4.993
0 days 02:11:52.419000,18,11,+96.035,+2.730
0 days 02:11:59.675000,18,11,+95.288,+2.331
0 days 02:12:04.542000,18,11,+94.312,+2.575
0 days 02:12:08.302000,18,11,+92.846,+2.574
0 days 02:12:13.405000,18,11,+93.276,+2.582
0 days 02:12:17.904000,18,11,+93.664,+2.661
0 days 02:12:25.442000,18,11,+94.532,+3.339
0 days 02:12:33.358000,18,11,+96.480,+4.969
0 days 02:12:37.420000,18,11,+94.573,+5.194
0 days 02:12:43.701000,18,11,+92.823,+4.938
0 days 02:12:45.933000,18,11,+92.510,+4.893
0 days 02:12:52.092000,18,11,+92.204,+4.966
0 days 02:12:54.893000,18,11,+88.765,+4.988
0 days 02:12:56.471000,18,11,+88.492,+5.085
0 days 02:13:02.266000,18,11,+87.641,+5.132
0 days 02:13:06.203000,18,11,+85.022,+5.165
0 days 02:13:09.932000,18,11,+84.673,+5.360
0 days 02:13:13.757000,18,11,+84.434,+5.243
0 days 02:13:18.930000,18,11,+81.543,+5.116
0 days 02:13:22.158000,18,11,+79.512,+5.031
0 days 02:13:24.391000,18,11,+78.082,+5.036
0 days 02:13:29.659000,18,11,+77.150,+5.842
0 days 02:13:38.851000,18,11,+77.963,+5.484
0 days 02:13:44.301000,18,11,+75.396,+3.666
0 days 02:13:48.758000,18,11,+73.122,+3.548
0 days 02:13:52.394000,18,11,+70.978,+3.554
0 days 02:13:57.072000,18,11,+69.774,+3.448
0 days 02:14:01.198000,18,11,+66.862,+3.332
0 days 02:14:08.075000,18,11,+65.000,+3.354
0 days 02:14:14.091000,18,11,+62.909,+3.388
0 days 02:14:17.658000,18,11,+61.164,+3.280
0 days 02:14:23.549000,18,11,+59.213,+3.010
0 days 02:14:25.708000,18,11,+58.053,+3.022
0 days 02:14:31.875000,18,11,+55.171,+3.161
0 days 02:14:34.704000,18,11,+54.398,+3.153
0 days 02:14:36.207000,18,11,+54.074,+3.134
0 days 02:14:41.781000,18,11,+51.599,+3.250
0 days 02:14:45.701000,18,11,+50.459,+3.337
0 days 02:14:49.380000,18,11,+49.367,+3.609
0 days 02:14:53.299000,18,11,+48.529,+3.638
0 days 02:14:58.605000,18,11,+46.425,+3.856
0 days 02:15:02.245000,18,11,+44.665,+4.250
0 days 02:15:04.620000,18,11,+43.869,+4.359
0 days 02:15:11.374000,18,11,+41.192,+5.118
0 days 02:15:19.913000,18,11,+38.410,+4.223
0 days 02:15:26.006000,18,11,+36.128,+3.230
0 days 02:15:30.575000,18,11,+33.879,+3.204
