LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,10,,0,18.0,,,,0 days 01:05:00.055000,,,,
,5,,0,18.0,,,,0 days 01:05:05.061000,,,,
,6,,0,14.0,,,,0 days 01:05:05.061000,,,,
,7,,0,18.0,,,,0 days 01:05:05.061000,,,,
,31,,0,18.0,,,,0 days 01:05:05.061000,,,,
,30,,0,17.0,,,,0 days 01:05:05.061000,,,,
,27,,0,18.0,,,,0 days 01:05:10.043000,,,,
,55,,1,7.0,,,,0 days 01:05:25.055000,,,,
,44,,0,19.0,,,,0 days 01:06:10.061000,,,,
,1,,0,16.0,,,,0 days 01:06:15.057000,,,,
,81,,0,17.0,,,,0 days 01:06:15.057000,,,,
,16,,0,19.0,,,,0 days 01:06:20.060000,,,,
,63,,0,21.0,,,,0 days 01:06:20.060000,,,,
,12,,0,20.0,,,,0 days 01:06:25.062000,,,,
,22,,0,16.0,,,,0 days 01:06:25.062000,,,,
,18,,0,16.0,,,,0 days 01:06:25.062000,,,,
,4,,0,16.0,,,,0 days 01:06:30.062000,,,,
,23,,0,17.0,,,,0 days 01:06:35.063000,,,,
,14,,0,16.0,,,,0 days 01:06:35.063000,,,,
,87,,0,16.0,,,,0 days 01:06:40.063000,,,,
,6,,0,15.0,,,,0 days 01:06:40.063000,,,,
,10,,0,19.0,,,,0 days 01:06:40.063000,,,,
,5,,0,19.0,,,,0 days 01:06:45.062000,,,,
,7,,0,19.0,,,,0 days 01:06:45.062000,,,,
,31,,0,19.0,,,,0 days 01:06:45.062000,,,,
,30,,0,18.0,,,,0 days 01:06:45.062000,,,,
,27,,0,19.0,,,,0 days 01:06:45.062000,,,,
,55,,1,8.0,,,,0 days 01:07:00.063000,,,,
,55,,0,,,,,0 days 01:07:00.567000,0.0,,,
13.0,55,0 days 00:01:35.819000,1,,,,,0 days 01:07:00.567000,1.0,,,
,44,,0,20.0,,,,0 days 01:07:50.067000,,,,
,1,,0,17.0,,,,0 days 01:07:50.067000,,,,
,81,,0,18.0,,,,0 days 01:07:50.067000,,,,
,63,,0,22.0,,,,0 days 01:07:55.067000,,,,
,16,,0,20.0,,,,0 days 01:08:00.070000,,,,
,4,,0,17.0,,,,0 days 01:08:05.067000,,,,
,12,,0,21.0,,,,0 days 01:08:05.067000,,,,
,22,,0,17.0,,,,0 days 01:08:05.067000,,,,
,18,,0,17.0,,,,0 days 01:08:05.067000,,,,
,23,,0,18.0,,,,0 days 01:08:15.079000,,,,
,14,,0,17.0,,,,0 days 01:08:15.079000,,,,
,87,,0,17.0,,,,0 days 01:08:20.068000,,,,
,6,,0,16.0,,,,0 days 01:08:20.068000,,,,
,10,,0,20.0,,,,0 days 01:08:20.068000,,,,
,30,,0,19.0,,,,0 days 01:08:20.068000,,,,
,5,,0,20.0,,,,0 days 01:08:25.070000,,,,
,7,,0,20.0,,,,0 days 01:08:25.070000,,,,
,31,,0,20.0,,,,0 days 01:08:25.070000,,,,
,27,,0,20.0,,,,0 days 01:08:25.070000,,,,
,55,,1,9.0,,,,0 days 01:08:40.072000,,,,
,44,,0,21.0,,,,0 days 01:09:25.068000,,,,
,1,,0,18.0,,,,0 days 01:09:30.081000,,,,
,81,,0,19.0,,,,0 days 01:09:30.081000,,,,
,16,,0,21.0,,,,0 days 01:09:35.083000,,,,
,63,,0,23.0,,,,0 days 01:09:35.083000,,,,
,22,,0,18.0,,,,0 days 01:09:40.084000,,,,
,4,,0,18.0,,,,0 days 01:09:45.086000,,,,
,12,,0,22.0,,,,0 days 01:09:45.086000,,,,
,18,,0,18.0,,,,0 days 01:09:45.086000,,,,
,23,,0,19.0,,,,0 days 01:09:55.086000,,,,
,14,,0,18.0,,,,0 days 01:09:55.086000,,,,
,87,,0,18.0,,,,0 days 01:10:00.084000,,,,
,6,,0,17.0,,,,0 days 01:10:00.084000,,,,
,10,,0,21.0,,,,0 days 01:10:00.084000,,,,
,30,,0,20.0,,,,0 days 01:10:00.084000,,,,
,5,,0,21.0,,,,0 days 01:10:05.072000,,,,
,7,,0,21.0,,,,0 days 01:10:05.072000,,,,
,31,,0,21.0,,,,0 days 01:10:05.072000,,,,
,27,,0,21.0,,,,0 days 01:10:05.072000,,,,
,55,,1,10.0,,,,0 days 01:10:15.087000,,,,
,44,,0,22.0,,,,0 days 01:11:05.094000,,,,
,1,,0,19.0,,,,0 days 01:11:10.090000,,,,
,81,,0,20.0,,,,0 days 01:11:10.090000,,,,
,63,,0,24.0,,,,0 days 01:11:10.090000,,,,
,16,,0,22.0,,,,0 days 01:11:15.090000,,,,
,12,,0,23.0,,,,0 days 01:11:20.095000,,,,
,22,,0,19.0,,,,0 days 01:11:20.095000,,,,
,4,,0,19.0,,,,0 days 01:11:25.114000,,,,
,18,,0,19.0,,,,0 days 01:11:25.114000,,,,
,23,,0,20.0,,,,0 days 01:11:35.095000,,,,
,14,,0,19.0,,,,0 days 01:11:35.095000,,,,
,87,,0,19.0,,,,0 days 01:11:40.095000,,,,
,5,,0,22.0,,,,0 days 01:11:40.095000,,,,
,6,,0,18.0,,,,0 days 01:11:40.095000,,,,
,10,,0,22.0,,,,0 days 01:11:40.095000,,,,
,30,,0,21.0,,,,0 days 01:11:40.095000,,,,
,7,,0,22.0,,,,0 days 01:11:45.096000,,,,
,31,,0,22.0,,,,0 days 01:11:45.096000,,,,
,27,,0,22.0,,,,0 days 01:11:45.096000,,,,
,55,,1,11.0,,,,0 days 01:11:55.089000,,,,
,44,,0,23.0,,,,0 days 01:12:40.096000,,,,
,81,,0,21.0,,,,0 days 01:12:45.096000,,,,
