LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,22,,1,,SOFT,True,0,0 days 00:26:28.768000,,,,
,10,,0,6.0,,,,0 days 00:26:28.768000,,,,
,55,,1,1.0,,,,0 days 00:26:38.765000,,,,
,10,,1,0.0,UNKNOWN,False,1,0 days 00:26:38.765000,0.0,,0.0,
,6,,0,3.0,,,,0 days 00:26:38.765000,,,,
,10,,1,,SOFT,True,0,0 days 00:26:43.767000,,,,
,7,,0,6.0,,,,0 days 00:26:43.767000,,,,
,12,,1,3.0,,,,0 days 00:26:48.778000,,,,
,6,,1,0.0,SOFT,True,0,0 days 00:26:58.781000,0.0,,0.0,
,7,,1,0.0,SOFT,True,0,0 days 00:27:08.784000,0.0,,0.0,
,31,,1,3.0,,,,0 days 00:27:08.784000,,,,
,23,,0,6.0,,,,0 days 00:27:13.782000,,,,
,31,,2,0.0,SOFT,True,0,0 days 00:27:13.782000,0.0,,0.0,
,23,,1,0.0,SOFT,True,0,0 days 00:27:23.784000,0.0,,0.0,
,4,,1,6.0,,,,0 days 00:27:23.784000,,,,
,18,,1,3.0,,,,0 days 00:27:23.784000,,,,
,44,,1,6.0,,,,0 days 00:27:28.785000,,,,
,4,,2,0.0,UNKNOWN,False,1,0 days 00:27:33.802000,0.0,,0.0,
,18,,2,0.0,SOFT,True,0,0 days 00:27:33.802000,0.0,,0.0,
,14,,1,3.0,,,,0 days 00:27:33.802000,,,,
,1,,1,4.0,,,,0 days 00:27:38.811000,,,,
,44,,2,6.0,SOFT,False,1,0 days 00:27:38.811000,0.0,,6.0,
,30,,2,1.0,,,,0 days 00:27:43.822000,,,,
,27,,1,6.0,,,,0 days 00:27:48.824000,,,,
,14,,2,0.0,UNKNOWN,False,1,0 days 00:27:48.824000,0.0,,0.0,
,63,,2,1.0,,,,0 days 00:27:53.880000,,,,
,14,,2,,SOFT,True,0,0 days 00:27:53.880000,,,,
,55,,1,2.0,,,,0 days 00:27:58.817000,,,,
,55,,0,,,,,0 days 00:27:58.898000,0.0,,,
9.0,55,0 days 00:01:16.360000,1,,,,,0 days 00:27:58.898000,1.0,,,
,4,,3,6.0,SOFT,False,1,0 days 00:28:03.820000,0.0,,6.0,
,81,,1,6.0,,,,0 days 00:28:18.829000,,,,
,22,,1,1.0,,,,0 days 00:28:18.829000,,,,
,27,,2,0.0,SOFT,True,0,0 days 00:28:18.829000,0.0,,0.0,
,12,,1,4.0,,,,0 days 00:28:28.824000,,,,
,5,,2,0.0,SOFT,True,1,0 days 00:28:28.824000,0.0,,0.0,
,16,,2,0.0,SOFT,True,1,0 days 00:28:33.827000,0.0,,0.0,
,81,,2,0.0,SOFT,True,0,0 days 00:28:38.849000,0.0,,0.0,
,4,,3,0.0,,True,,0 days 00:28:38.849000,,,0.0,
,10,,1,1.0,,,,0 days 00:28:38.849000,,,,
,81,,2,6.0,,False,1,0 days 00:28:48.835000,,,6.0,
,4,,3,6.0,,False,,0 days 00:28:48.835000,,,6.0,
,6,,1,1.0,,,,0 days 00:28:53.837000,,,,
,7,,1,1.0,,,,0 days 00:29:03.834000,,,,
,63,,2,2.0,,,,0 days 00:29:08.839000,,,,
,63,,1,,,,,0 days 00:29:08.960000,0.0,,,
9.0,63,0 days 00:01:15.971000,2,,,,,0 days 00:29:08.960000,1.0,,,
,31,,2,1.0,,,,0 days 00:29:18.841000,,,,
,23,,1,1.0,,,,0 days 00:29:23.837000,,,,
,18,,2,1.0,,,,0 days 00:29:28.839000,,,,
,22,,1,2.0,,,,0 days 00:29:33.839000,,,,
,22,,0,,,,,0 days 00:29:34.041000,0.0,,,
6.0,22,0 days 00:01:16.225000,1,,,,,0 days 00:29:34.041000,1.0,,,
,4,,3,7.0,,,,0 days 00:29:38.839000,,,,
9.0,12,0 days 00:01:16.525000,1,,,,,0 days 00:29:45.066000,,,,
,12,,1,5.0,,,,0 days 00:29:48.837000,,,,
,44,,2,7.0,,,,0 days 00:29:48.837000,,,,
,10,,1,2.0,,,,0 days 00:29:53.851000,,,,
,10,,0,,,,,0 days 00:29:53.908000,0.0,,,
9.0,10,0 days 00:01:16.328000,1,,,,,0 days 00:29:53.908000,1.0,,,
,14,,2,1.0,,,,0 days 00:29:58.840000,,,,
,27,,2,1.0,,,,0 days 00:30:03.851000,,,,
,6,,1,2.0,,,,0 days 00:30:08.844000,,,,
,6,,0,,,,,0 days 00:30:08.896000,0.0,,,
6.0,6,0 days 00:01:16.354000,1,,,,,0 days 00:30:08.896000,1.0,,,
,5,,2,1.0,,,,0 days 00:30:18.847000,,,,
,7,,1,2.0,,,,0 days 00:30:18.847000,,,,
,7,,0,,,,,0 days 00:30:18.863000,0.0,,,
9.0,7,0 days 00:01:16.315000,1,,,,,0 days 00:30:18.863000,1.0,,,
,31,,2,2.0,,,,0 days 00:30:33.847000,,,,
9.0,31,0 days 00:01:17.686000,2,,,,,0 days 00:30:34.009000,,,,
,23,,1,2.0,,,,0 days 00:30:38.858000,,,,
,23,,0,,,,,0 days 00:30:38.879000,0.0,,,
9.0,23,0 days 00:01:16.245000,1,,,,,0 days 00:30:38.879000,1.0,,,
,18,,2,2.0,,,,0 days 00:30:43.861000,,,,
,18,,1,,,,,0 days 00:30:44.147000,0.0,,,
9.0,18,0 days 00:01:16.369000,2,,,,,0 days 00:30:44.147000,1.0,,,
,44,,2,8.0,,,,0 days 00:31:03.850000,,,,
,44,,1,,,,,0 days 00:31:04.111000,0.0,,,
9.0,44,0 days 00:01:16.213000,2,,,,,0 days 00:31:04.111000,1.0,,,
,4,,2,7.0,SOFT,,,0 days 00:31:08.850000,,,6.0,
,27,,2,2.0,,,,0 days 00:31:18.846000,,,,
,27,,0,,,,,0 days 00:31:18.954000,0.0,,,
9.0,27,0 days 00:01:16.579000,2,,,,,0 days 00:31:18.954000,1.0,,,
,44,,2,2.0,,True,0,0 days 00:31:23.846000,,,0.0,
,5,,2,2.0,,,,0 days 00:31:33.846000,,,,
8.0,5,0 days 00:01:16.516000,2,,,,,0 days 00:31:33.981000,1.0,,,
,16,,2,6.0,,False,,0 days 00:32:48.859000,,,6.0,
,1,,1,5.0,,,,0 days 00:37:28.890000,,,,
5.0,1,0 days 00:09:54.862000,1,,,,,0 days 00:37:28.996000,,,,
6.0,1,,1,,,,,0 days 00:37:32.887000,,,,
,1,,2,0.0,UNKNOWN,False,1,0 days 00:37:33.885000,0.0,,0.0,
,16,,2,7.0,,,,0 days 00:37:33.885000,,,,
,1,,2,,SOFT,True,0,0 days 00:37:38.891000,,,,
