LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,31,,3,1.0,,,,0 days 01:23:55.733000,,,,
,87,,4,4.0,,,,0 days 01:24:00.723000,,,,
,87,,5,1.0,,,,0 days 01:24:00.723000,,,,
,4,,3,6.0,,,,0 days 01:25:50.759000,,,,
6.0,4,0 days 00:02:20.423000,3,,,,,0 days 01:25:50.775000,1.0,,,
,81,,3,6.0,,,,0 days 01:25:55.732000,,,,
,1,,3,6.0,,,,0 days 01:25:55.732000,,,,
,63,,3,6.0,,,,0 days 01:25:55.732000,,,,
6.0,81,0 days 00:02:19.873000,3,,,,,0 days 01:25:55.796000,1.0,,,
6.0,1,0 days 00:02:19.654000,3,,,,,0 days 01:25:55.796000,1.0,,,
6.0,63,0 days 00:02:19.485000,3,,,,,0 days 01:25:55.796000,3.0,,,
,22,,3,6.0,,,,0 days 01:26:00.725000,,,,
,16,,3,6.0,,,,0 days 01:26:00.725000,,,,
,63,,3,,,,,0 days 01:26:00.917000,1.0,,,
6.0,22,0 days 00:02:19.381000,3,,,,,0 days 01:26:00.917000,1.0,,,
6.0,16,0 days 00:02:18.850000,3,,,,,0 days 01:26:00.917000,3.0,,,
,23,,3,4.0,,,,0 days 01:26:05.726000,,,,
,44,,3,6.0,,,,0 days 01:26:05.726000,,,,
,10,,3,6.0,,,,0 days 01:26:05.726000,,,,
6.0,23,0 days 00:02:19.612000,3,,,,,0 days 01:26:06.026000,1.0,,,
6.0,44,0 days 00:02:20.418000,3,,,,,0 days 01:26:06.026000,1.0,,,
6.0,10,0 days 00:02:19.952000,3,,,,,0 days 01:26:06.026000,1.0,,,
,14,,3,6.0,,,,0 days 01:26:10.734000,,,,
,18,,3,6.0,,,,0 days 01:26:10.734000,,,,
6.0,14,0 days 00:02:19.493000,3,,,,,0 days 01:26:10.767000,1.0,,,
6.0,18,0 days 00:02:20.973000,3,,,,,0 days 01:26:10.767000,1.0,,,
,5,,4,5.0,,,,0 days 01:26:15.724000,,,,
,5,,5,6.0,,,,0 days 01:26:15.724000,,,,
,12,,3,6.0,,,,0 days 01:26:15.724000,,,,
,27,,3,6.0,,,,0 days 01:26:15.724000,,,,
,31,,3,2.0,,,,0 days 01:26:15.724000,,,,
6.0,5,0 days 00:02:20.976000,5,,,,,0 days 01:26:15.883000,1.0,,,
6.0,12,0 days 00:02:21.111000,3,,,,,0 days 01:26:15.883000,1.0,,,
6.0,27,0 days 00:02:21.111000,3,,,,,0 days 01:26:15.883000,1.0,,,
6.0,31,0 days 00:02:20.986000,3,,,,,0 days 01:26:15.883000,1.0,,,
,30,,5,2.0,,,,0 days 01:26:20.724000,,,,
,87,,4,5.0,,,,0 days 01:26:20.724000,,,,
,87,,5,2.0,,,,0 days 01:26:20.724000,,,,
6.0,30,0 days 00:02:21.609000,5,,,,,0 days 01:26:20.746000,1.0,,,
6.0,87,0 days 00:02:22.075000,5,,,,,0 days 01:26:20.746000,1.0,,,
7.0,4,0 days 00:02:17.108000,3,,,,,0 days 01:28:06.647000,3.0,,,
,16,,3,,,,,0 days 01:28:06.647000,1.0,,,
,4,,3,,,,,0 days 01:28:07.022000,1.0,,,
7.0,1,0 days 00:02:16.447000,3,,,,,0 days 01:28:07.022000,3.0,,,
7.0,81,0 days 00:02:15.569000,3,,,,,0 days 01:28:07.695000,3.0,,,
,1,,3,,,,,0 days 01:28:07.695000,1.0,,,
,81,,3,,,,,0 days 01:28:08.413000,1.0,,,
7.0,63,0 days 00:02:14.684000,3,,,,,0 days 01:28:08.413000,3.0,,,
,63,,3,,,,,0 days 01:28:09.161000,1.0,,,
7.0,16,0 days 00:02:13.209000,3,,,,,0 days 01:28:09.161000,3.0,,,
7.0,22,0 days 00:02:11.451000,3,,,,,0 days 01:28:09.934000,3.0,,,
,16,,3,,,,,0 days 01:28:09.934000,1.0,,,
,22,,3,,,,,0 days 01:28:10.471000,1.0,,,
7.0,23,0 days 00:02:09.065000,3,,,,,0 days 01:28:10.471000,3.0,,,
,4,,3,7.0,,,,0 days 01:28:10.728000,,,,
,81,,3,7.0,,,,0 days 01:28:10.728000,,,,
,1,,3,7.0,,,,0 days 01:28:10.728000,,,,
,63,,3,7.0,,,,0 days 01:28:10.728000,,,,
,22,,3,7.0,,,,0 days 01:28:10.728000,,,,
,23,,3,5.0,,,,0 days 01:28:10.728000,,,,
,16,,3,7.0,,,,0 days 01:28:10.728000,,,,
,23,,3,,,,,0 days 01:28:11.308000,1.0,,,
7.0,44,0 days 00:02:07.498000,3,,,,,0 days 01:28:11.308000,3.0,,,
,44,,3,,,,,0 days 01:28:11.753000,1.0,,,
7.0,10,0 days 00:02:06.733000,3,,,,,0 days 01:28:11.753000,3.0,,,
,10,,3,,,,,0 days 01:28:12.648000,1.0,,,
7.0,14,0 days 00:02:05.594000,3,,,,,0 days 01:28:12.648000,3.0,,,
,14,,3,,,,,0 days 01:28:14.779000,1.0,,,
7.0,18,0 days 00:02:04.687000,3,,,,,0 days 01:28:14.779000,3.0,,,
,18,,3,,,,,0 days 01:28:14.999000,1.0,,,
7.0,27,0 days 00:02:04.116000,3,,,,,0 days 01:28:14.999000,3.0,,,
,44,,3,7.0,,,,0 days 01:28:15.742000,,,,
,10,,3,7.0,,,,0 days 01:28:15.742000,,,,
,14,,3,7.0,,,,0 days 01:28:15.742000,,,,
,18,,3,7.0,,,,0 days 01:28:15.742000,,,,
,27,,3,7.0,,,,0 days 01:28:15.742000,,,,
7.0,12,0 days 00:02:03.412000,3,,,,,0 days 01:28:16.011000,3.0,,,
,27,,3,,,,,0 days 01:28:16.011000,1.0,,,
7.0,5,0 days 00:02:03.467000,5,,,,,0 days 01:28:17.280000,,,,
,12,,3,,,,,0 days 01:28:18.336000,1.0,,,
7.0,31,0 days 00:02:03.018000,3,,,,,0 days 01:28:18.336000,3.0,,,
7.0,30,0 days 00:02:02.216000,5,,,,,0 days 01:28:19.622000,3.0,,,
,31,,3,,,,,0 days 01:28:19.622000,1.0,,,
,5,,4,6.0,,,,0 days 01:28:20.734000,,,,
,5,,5,7.0,,,,0 days 01:28:20.734000,,,,
,12,,3,7.0,,,,0 days 01:28:20.734000,,,,
,30,,1,2.0,,,,0 days 01:28:20.734000,,,,
,30,,2,3.0,,,,0 days 01:28:20.734000,,,2.0,
,30,,3,4.0,,,,0 days 01:28:20.734000,,,3.0,
,30,,4,3.0,,True,0,0 days 01:28:20.734000,,,0.0,
,31,,3,3.0,,,,0 days 01:28:20.734000,,,,
,87,,4,6.0,,,,0 days 01:28:20.734000,,,,
,87,,5,3.0,,,,0 days 01:28:20.734000,,,,
,30,,5,,,,,0 days 01:28:20.775000,1.0,,,
7.0,87,0 days 00:02:02.192000,5,,,,,0 days 01:28:20.775000,3.0,,,
,30,,0,0.0,,,,0 days 01:29:20.748000,,,,
,30,,1,0.0,,,,0 days 01:29:20.748000,,,,
,30,,2,0.0,,,,0 days 01:29:20.748000,,,0.0,
,30,,3,2.0,,,,0 days 01:29:20.748000,,,2.0,
,30,,4,,,False,1,0 days 01:29:20.748000,,,3.0,
,30,,5,0.0,,,,0 days 01:29:20.748000,,,,
8.0,4,0 days 00:01:36.278000,3,,,,,0 days 01:29:42.909000,3.0,,,
,87,,5,,,,,0 days 01:29:42.909000,1.0,,,
8.0,1,0 days 00:01:36.830000,3,,,,,0 days 01:29:43.920000,,,,
8.0,81,0 days 00:01:37.251000,3,,,,,0 days 01:29:45.037000,,,,
,4,,3,8.0,,,,0 days 01:29:45.748000,,,,
,81,,3,8.0,,,,0 days 01:29:45.748000,,,,
,1,,3,8.0,,,,0 days 01:29:45.748000,,,,
8.0,63,0 days 00:01:37.824000,3,,,,,0 days 01:29:46.152000,,,,
8.0,16,0 days 00:01:38.190000,3,,,,,0 days 01:29:47.282000,,,,
8.0,22,0 days 00:01:38.464000,3,,,,,0 days 01:29:48.577000,,,,
8.0,23,0 days 00:01:38.281000,3,,,,,0 days 01:29:48.785000,,,,
