LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
12.0,18,0 days 00:01:31.982000,2,,,,,0 days 00:56:04.143000,1.0,,,
,4,,2,4.0,,,,0 days 00:56:07.658000,,,,
,22,,3,1.0,,,,0 days 00:56:07.658000,,,,
,1,,3,2.0,,,,0 days 00:56:57.665000,,,,
,1,,2,,,,,0 days 00:56:58.133000,0.0,,,
12.0,1,0 days 00:01:30.867000,3,,,,,0 days 00:56:58.133000,1.0,,,
14.0,23,0 days 00:01:31.852000,2,,,,,0 days 00:57:17.255000,,,,
,23,,2,3.0,,,,0 days 00:57:17.661000,,,,
,22,,3,2.0,,,,0 days 00:57:37.668000,,,,
,22,,2,,,,,0 days 00:57:39.543000,0.0,,,
12.0,22,0 days 00:01:31.773000,3,,,,,0 days 00:57:39.543000,1.0,,,
,44,,3,3.0,,,,0 days 00:57:47.676000,,,,
,16,,3,3.0,,,,0 days 00:57:52.676000,,,,
,81,,2,5.0,,,,0 days 00:57:57.673000,,,,
,18,,2,7.0,,,,0 days 00:58:12.668000,,,,
,1,,3,3.0,,,,0 days 00:59:12.667000,,,,
,23,,2,4.0,,,,0 days 00:59:27.688000,,,,
,22,,3,3.0,,,,0 days 00:59:47.697000,,,,
